VehicleID,Split,FuelTime,FuelLevel,DeltaFuel,AbsDeltaFuel,RollingStd12,Speed,GpsSpeedKmh,flat_jitter_threshold,spike_threshold,event_threshold,Label,future3_median,prev_fuel,Label_Legacy
Car 1,train,2026-01-04 00:10:12.999999,221.9,4.5,4.5,1.3349989596333882,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,221.6,217.4,UNKNOWN
Car 1,train,2026-01-06 13:40:14.000001,205.7,-3.9000000000000057,3.9000000000000057,1.2951833846988632,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,206.4,209.6,UNKNOWN
Car 1,train,2026-01-07 05:05:03.000002,182.6,4.099999999999994,4.099999999999994,0.8798279503529208,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,182.5,178.5,UNKNOWN
Car 1,train,2026-01-08 11:55:12.000003,97.6,8.799999999999997,8.799999999999997,2.575310121562491,0.0,0.4932124749647992,0.9573,3.8292,11.168500000000002,UNKNOWN,241.5,88.8,UNKNOWN
Car 1,train,2026-01-09 02:30:12.000004,174.4,-6.799999999999983,6.799999999999983,2.0993881383764057,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,180.2,181.2,UNKNOWN
Car 1,train,2026-01-09 02:35:12.000002,179.5,5.099999999999994,5.099999999999994,2.12424823303576,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,180.3,174.4,UNKNOWN
Car 1,train,2026-01-09 06:20:12.000002,180.8,4.700000000000017,4.700000000000017,1.8853970993459794,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,180.4,176.1,UNKNOWN
Car 1,train,2026-01-09 12:30:11.999998,146.1,-7.599999999999994,7.599999999999994,2.5145686619290317,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,146.1,153.7,UNKNOWN
Car 1,train,2026-01-09 12:45:12.000001,146.1,-7.599999999999994,7.599999999999994,4.138303463444359,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,154.9,153.7,UNKNOWN
Car 1,train,2026-01-09 12:50:11.999999,141.7,-4.400000000000006,4.400000000000006,4.7230816211452495,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,154.9,146.1,UNKNOWN
Car 1,train,2026-01-10 02:50:11.999996,110.8,4.200000000000003,4.200000000000003,1.4504788481356405,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,110.6,106.6,UNKNOWN
Car 1,train,2026-01-10 04:40:11.999997,103.8,-5.6000000000000085,5.6000000000000085,1.9727835664360145,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,105.9,109.4,UNKNOWN
Car 1,train,2026-01-10 04:45:12.000004,107.8,4.0,4.0,1.9780040444852491,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,105.9,103.8,UNKNOWN
Car 1,train,2026-01-10 05:00:11.999998,110.4,5.5,5.5,2.345252296307017,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,110.8,104.9,UNKNOWN
Car 1,train,2026-01-10 10:40:11.999997,222.5,4.199999999999989,4.199999999999989,1.9003654619280181,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,220.1,218.3,UNKNOWN
Car 1,train,2026-01-11 09:10:44,134.7,5.199999999999989,5.199999999999989,2.3980750382106266,0.0,1.320392618119922,0.9573,3.8292,11.168500000000002,UNKNOWN,131.6,129.5,UNKNOWN
Car 1,train,2026-01-11 11:05:43.999999,128.0,4.200000000000003,4.200000000000003,2.0676073128135366,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,129.5,123.8,UNKNOWN
Car 1,train,2026-01-11 11:45:44,125.3,-5.299999999999997,5.299999999999997,2.5153280104193168,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,127.5,130.6,UNKNOWN
Car 1,train,2026-01-11 11:50:43.999999,119.2,-6.099999999999994,6.099999999999994,3.3973846149975744,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,128.0,125.3,UNKNOWN
Car 1,train,2026-01-11 11:55:43.999997,128.0,8.799999999999997,8.799999999999997,3.2964627506869633,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,128.4,119.2,UNKNOWN
Car 1,train,2026-01-11 15:55:44,107.6,-4.800000000000011,4.800000000000011,1.7714557729606342,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,110.3,112.4,UNKNOWN
Car 1,train,2026-01-11 16:05:43.999996,110.8,5.3999999999999915,5.3999999999999915,2.5975816744725373,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,110.3,105.4,UNKNOWN
Car 1,train,2026-01-11 20:30:43.999998,98.3,4.200000000000003,4.200000000000003,1.3823038337821727,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,98.2,94.1,UNKNOWN
Car 1,train,2026-01-11 22:15:44,88.6,-6.400000000000006,6.400000000000006,2.367297451150199,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,96.1,95.0,UNKNOWN
Car 1,train,2026-01-11 22:20:43.999999,93.2,4.6000000000000085,4.6000000000000085,2.4606909598728577,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,96.1,88.6,UNKNOWN
Car 1,train,2026-01-11 22:40:44,91.7,-4.099999999999994,4.099999999999994,2.5104642111680366,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,93.3,95.8,UNKNOWN
Car 1,train,2026-01-11 23:05:43.999999,91.4,-4.799999999999997,4.799999999999997,2.38723456930585,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,91.5,96.2,UNKNOWN
Car 1,train,2026-01-12 00:05:44.000002,95.7,6.0,6.0,2.130271239902457,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,95.7,89.7,UNKNOWN
Car 1,train,2026-01-12 01:10:44.000003,94.5,5.200000000000003,5.200000000000003,1.767688383800217,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,94.8,89.3,UNKNOWN
Car 1,train,2026-01-12 01:20:43.999999,94.8,4.0,4.0,1.9455611872499257,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,94.1,90.8,UNKNOWN
Car 1,train,2026-01-12 14:55:07,187.8,-4.899999999999977,4.899999999999977,2.5489649315402927,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,186.7,192.7,UNKNOWN
Car 1,train,2026-01-12 15:11:27.000001,190.0,3.9000000000000057,3.9000000000000057,3.558284542991031,0.0,1.0714300278382343,0.9573,3.8292,11.168500000000002,UNKNOWN,189.0,186.1,UNKNOWN
Car 1,train,2026-01-12 16:20:27.000004,179.3,-6.199999999999989,6.199999999999989,2.974708202309744,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,178.8,185.5,UNKNOWN
Car 1,train,2026-01-14 08:46:43.999997,223.7,-4.300000000000011,4.300000000000011,2.020502550247228,0.0,5.646416604817139,0.9573,3.8292,11.168500000000002,UNKNOWN,224.5,228.0,UNKNOWN
